series_id,category,value,timestamp,
Y548,DEMOGRAPHIC,2580,1993,
Y548,DEMOGRAPHIC,2763,1994,
Y548,DEMOGRAPHIC,4663,1995,
Y548,DEMOGRAPHIC,3996,1996,
Y548,DEMOGRAPHIC,4524,1997,
Y548,DEMOGRAPHIC,3938,1998,
Y548,DEMOGRAPHIC,4110,1999,
Y548,DEMOGRAPHIC,4673,2000,
Y548,DEMOGRAPHIC,4886,2001,
Y548,DEMOGRAPHIC,5466,2002,
Y548,DEMOGRAPHIC,4208,2003,
Y548,DEMOGRAPHIC,4031,2004,
Y548,DEMOGRAPHIC,3942,2005,
Y548,DEMOGRAPHIC,3947,2006,
Y548,DEMOGRAPHIC,4322,2007,
Y548,DEMOGRAPHIC,4544,2008,
Y548,DEMOGRAPHIC,4797,2009,
Y548,DEMOGRAPHIC,4680,2010,
Y548,DEMOGRAPHIC,5064,2011,
Y548,DEMOGRAPHIC,4590,2012,
Y548,DEMOGRAPHIC,4869,2013,
Y548,DEMOGRAPHIC,5310,2014,
Y549,DEMOGRAPHIC,5305,1990,
Y549,DEMOGRAPHIC,5489,1991,
Y549,DEMOGRAPHIC,5382,1992,
Y549,DEMOGRAPHIC,5234,1993,
Y549,DEMOGRAPHIC,5613,1994,
Y549,DEMOGRAPHIC,7071,1995,
Y549,DEMOGRAPHIC,8425,1996,
Y549,DEMOGRAPHIC,8381,1997,
Y549,DEMOGRAPHIC,7371,1998,
Y549,DEMOGRAPHIC,7321,1999,
Y549,DEMOGRAPHIC,6550,2000,
Y549,DEMOGRAPHIC,6127,2001,
Y549,DEMOGRAPHIC,6770,2002,
Y549,DEMOGRAPHIC,6681,2003,
Y549,DEMOGRAPHIC,5405,2004,
Y549,DEMOGRAPHIC,4838,2005,
Y549,DEMOGRAPHIC,4598,2006,
Y549,DEMOGRAPHIC,4859,2007,
Y549,DEMOGRAPHIC,4858,2008,
Y549,DEMOGRAPHIC,4912,2009,
Y549,DEMOGRAPHIC,4765,2010,
Y549,DEMOGRAPHIC,4633,2011,
Y549,DEMOGRAPHIC,5111,2012,
Y549,DEMOGRAPHIC,5183,2013,
Y549,DEMOGRAPHIC,5456,2014,
Y550,DEMOGRAPHIC,3958,1990,
Y550,DEMOGRAPHIC,7180,1991,
Y550,DEMOGRAPHIC,7302,1992,
Y550,DEMOGRAPHIC,6225,1993,
Y550,DEMOGRAPHIC,5804,1994,
Y550,DEMOGRAPHIC,6535,1995,
Y550,DEMOGRAPHIC,7652,1996,
Y550,DEMOGRAPHIC,7617,1997,
Y550,DEMOGRAPHIC,7292,1998,
Y550,DEMOGRAPHIC,5949,1999,
Y550,DEMOGRAPHIC,3753,2000,
Y550,DEMOGRAPHIC,2069,2001,
Y550,DEMOGRAPHIC,4902,2002,
Y550,DEMOGRAPHIC,5032,2003,
Y550,DEMOGRAPHIC,3579,2004,
Y550,DEMOGRAPHIC,6275,2005,
Y550,DEMOGRAPHIC,9590,2006,
Y550,DEMOGRAPHIC,4694,2007,
Y550,DEMOGRAPHIC,3794,2008,
Y550,DEMOGRAPHIC,3932,2009,
Y550,DEMOGRAPHIC,3623,2010,
Y550,DEMOGRAPHIC,5320,2011,
Y550,DEMOGRAPHIC,7666,2012,
Y550,DEMOGRAPHIC,12045,2013,
Y550,DEMOGRAPHIC,5263,2014,
Y551,DEMOGRAPHIC,1028,1990,
Y551,DEMOGRAPHIC,1965,1991,
Y551,DEMOGRAPHIC,2089,1992,
Y551,DEMOGRAPHIC,1927,1993,
Y551,DEMOGRAPHIC,2023,1994,
Y551,DEMOGRAPHIC,2488,1995,
Y551,DEMOGRAPHIC,3284,1996,
Y551,DEMOGRAPHIC,3665,1997,
Y551,DEMOGRAPHIC,4018,1998,
Y551,DEMOGRAPHIC,3704,1999,
Y551,DEMOGRAPHIC,2502,2000,
Y551,DEMOGRAPHIC,1385,2001,
Y551,DEMOGRAPHIC,3668,2002,
Y551,DEMOGRAPHIC,3903,2003,
Y551,DEMOGRAPHIC,2863,2004,
Y551,DEMOGRAPHIC,5491,2005,
Y551,DEMOGRAPHIC,8725,2006,
Y551,DEMOGRAPHIC,4326,2007,
Y551,DEMOGRAPHIC,3604,2008,
Y551,DEMOGRAPHIC,3945,2009,
Y551,DEMOGRAPHIC,3864,2010,
Y551,DEMOGRAPHIC,5740,2011,
Y551,DEMOGRAPHIC,8659,2012,
Y552,DEMOGRAPHIC,7196,1990,
Y552,DEMOGRAPHIC,7488,1991,
Y552,DEMOGRAPHIC,7320,1992,
Y552,DEMOGRAPHIC,7530,1993,
Y552,DEMOGRAPHIC,7712,1994,
Y552,DEMOGRAPHIC,7907,1995,
Y552,DEMOGRAPHIC,7914,1996,
Y552,DEMOGRAPHIC,8003,1997,
Y552,DEMOGRAPHIC,8080,1998,
Y552,DEMOGRAPHIC,8200,1999,
Y552,DEMOGRAPHIC,8206,2000,
Y552,DEMOGRAPHIC,8164,2001,
Y552,DEMOGRAPHIC,8341,2002,
Y552,DEMOGRAPHIC,8456,2003,
Y552,DEMOGRAPHIC,8403,2004,
Y552,DEMOGRAPHIC,8355,2005,
Y552,DEMOGRAPHIC,8232,2006,
Y552,DEMOGRAPHIC,8052,2007,
Y552,DEMOGRAPHIC,7876,2008,
Y552,DEMOGRAPHIC,7712,2009,
Y552,DEMOGRAPHIC,7546,2010,
Y552,DEMOGRAPHIC,7367,2011,
Y552,DEMOGRAPHIC,7025,2012,
Y552,DEMOGRAPHIC,6858,2013,
Y552,DEMOGRAPHIC,6752,2014,
Y553,DEMOGRAPHIC,4151,1990,
Y553,DEMOGRAPHIC,4443,1991,
Y553,DEMOGRAPHIC,4610,1992,
Y553,DEMOGRAPHIC,4672,1993,
Y553,DEMOGRAPHIC,5433,1994,
Y553,DEMOGRAPHIC,5531,1995,
Y553,DEMOGRAPHIC,5623,1996,
Y553,DEMOGRAPHIC,5860,1997,
Y553,DEMOGRAPHIC,6014,1998,
Y553,DEMOGRAPHIC,6916,1999,
Y553,DEMOGRAPHIC,7323,2000,
Y553,DEMOGRAPHIC,7940,2001,
Y553,DEMOGRAPHIC,8138,2002,
Y553,DEMOGRAPHIC,7932,2003,
Y553,DEMOGRAPHIC,8519,2004,
Y553,DEMOGRAPHIC,9116,2005,
Y553,DEMOGRAPHIC,9102,2006,
Y553,DEMOGRAPHIC,8825,2007,
Y553,DEMOGRAPHIC,8565,2008,
Y553,DEMOGRAPHIC,8193,2009,
Y553,DEMOGRAPHIC,8347,2010,
Y553,DEMOGRAPHIC,7669,2011,
Y553,DEMOGRAPHIC,7110,2012,
Y553,DEMOGRAPHIC,6273,2013,
Y553,DEMOGRAPHIC,6046,2014,
Y554,DEMOGRAPHIC,3498,1990,
Y554,DEMOGRAPHIC,3752,1991,
Y554,DEMOGRAPHIC,3919,1992,
Y554,DEMOGRAPHIC,4297,1993,
Y554,DEMOGRAPHIC,4879,1994,
Y554,DEMOGRAPHIC,4731,1995,
Y554,DEMOGRAPHIC,4862,1996,
Y554,DEMOGRAPHIC,5074,1997,
Y554,DEMOGRAPHIC,5413,1998,
Y554,DEMOGRAPHIC,5767,1999,
Y554,DEMOGRAPHIC,6340,2000,
Y554,DEMOGRAPHIC,6283,2001,
Y554,DEMOGRAPHIC,6396,2002,
Y554,DEMOGRAPHIC,6309,2003,
Y554,DEMOGRAPHIC,6382,2004,
Y554,DEMOGRAPHIC,6836,2005,
Y554,DEMOGRAPHIC,6633,2006,
Y554,DEMOGRAPHIC,6346,2007,
Y554,DEMOGRAPHIC,6611,2008,
Y554,DEMOGRAPHIC,6617,2009,
Y554,DEMOGRAPHIC,6039,2010,
Y554,DEMOGRAPHIC,6207,2011,
Y554,DEMOGRAPHIC,5778,2012,
Y554,DEMOGRAPHIC,5187,2013,
Y554,DEMOGRAPHIC,5033,2014,
Y555,DEMOGRAPHIC,1813,1990,
Y555,DEMOGRAPHIC,1912,1991,
Y555,DEMOGRAPHIC,1861,1992,
Y555,DEMOGRAPHIC,1956,1993,
Y555,DEMOGRAPHIC,2366,1994,
Y555,DEMOGRAPHIC,2310,1995,
Y555,DEMOGRAPHIC,2417,1996,
Y555,DEMOGRAPHIC,2472,1997,
Y555,DEMOGRAPHIC,2407,1998,
Y555,DEMOGRAPHIC,3004,1999,
Y555,DEMOGRAPHIC,3354,2000,
Y555,DEMOGRAPHIC,4213,2001,
Y555,DEMOGRAPHIC,4840,2002,
Y555,DEMOGRAPHIC,5101,2003,
Y555,DEMOGRAPHIC,5764,2004,
Y555,DEMOGRAPHIC,6384,2005,
Y555,DEMOGRAPHIC,6834,2006,
Y555,DEMOGRAPHIC,6680,2007,
Y555,DEMOGRAPHIC,6344,2008,
Y555,DEMOGRAPHIC,5770,2009,
Y555,DEMOGRAPHIC,5936,2010,
Y555,DEMOGRAPHIC,5683,2011,
Y555,DEMOGRAPHIC,5540,2012,
Y555,DEMOGRAPHIC,5336,2013,
Y555,DEMOGRAPHIC,5107,2014,
Y556,DEMOGRAPHIC,2779,1990,
Y556,DEMOGRAPHIC,3094,1991,
Y556,DEMOGRAPHIC,3444,1992,
Y556,DEMOGRAPHIC,3522,1993,
Y556,DEMOGRAPHIC,3412,1994,
Y556,DEMOGRAPHIC,3667,1995,
Y556,DEMOGRAPHIC,3517,1996,
Y556,DEMOGRAPHIC,3116,1997,
Y556,DEMOGRAPHIC,2628,1998,
Y556,DEMOGRAPHIC,2321,1999,
Y556,DEMOGRAPHIC,2687,2000,
Y556,DEMOGRAPHIC,3349,2001,
Y556,DEMOGRAPHIC,4299,2002,
Y556,DEMOGRAPHIC,4803,2003,
Y556,DEMOGRAPHIC,5092,2004,
Y556,DEMOGRAPHIC,5994,2005,
Y556,DEMOGRAPHIC,7284,2006,
Y556,DEMOGRAPHIC,7886,2007,
Y556,DEMOGRAPHIC,7612,2008,
Y556,DEMOGRAPHIC,7349,2009,
Y556,DEMOGRAPHIC,6636,2010,
Y556,DEMOGRAPHIC,6864,2011,
Y556,DEMOGRAPHIC,5685,2012,
Y556,DEMOGRAPHIC,4966,2013,
Y556,DEMOGRAPHIC,4655,2014,
Y557,DEMOGRAPHIC,2760,1990,
Y557,DEMOGRAPHIC,2912,1991,
Y557,DEMOGRAPHIC,3236,1992,
Y557,DEMOGRAPHIC,3533,1993,
Y557,DEMOGRAPHIC,3400,1994,
Y557,DEMOGRAPHIC,3478,1995,
Y557,DEMOGRAPHIC,3347,1996,
Y557,DEMOGRAPHIC,3151,1997,
Y557,DEMOGRAPHIC,2944,1998,
Y557,DEMOGRAPHIC,2364,1999,
Y557,DEMOGRAPHIC,2146,2000,
Y557,DEMOGRAPHIC,2166,2001,
Y557,DEMOGRAPHIC,3729,2002,
Y557,DEMOGRAPHIC,4448,2003,
Y557,DEMOGRAPHIC,5700,2004,
Y557,DEMOGRAPHIC,5582,2005,
Y557,DEMOGRAPHIC,6836,2006,
Y557,DEMOGRAPHIC,8126,2007,
Y557,DEMOGRAPHIC,8559,2008,
Y557,DEMOGRAPHIC,7261,2009,
Y557,DEMOGRAPHIC,7225,2010,
Y557,DEMOGRAPHIC,6622,2011,
Y557,DEMOGRAPHIC,6091,2012,
Y557,DEMOGRAPHIC,4965,2013,
Y557,DEMOGRAPHIC,4937,2014,
Y558,DEMOGRAPHIC,7660,1990,
Y558,DEMOGRAPHIC,7640,1991,
Y558,DEMOGRAPHIC,4760,1992,
Y558,DEMOGRAPHIC,5360,1993,
Y558,DEMOGRAPHIC,7160,1994,
Y558,DEMOGRAPHIC,7160,1995,
Y558,DEMOGRAPHIC,4600,1996,
Y558,DEMOGRAPHIC,5180,1997,
Y558,DEMOGRAPHIC,5220,1998,
Y558,DEMOGRAPHIC,4200,1999,
Y558,DEMOGRAPHIC,4200,2000,
Y558,DEMOGRAPHIC,3420,2001,
Y558,DEMOGRAPHIC,3080,2002,
Y558,DEMOGRAPHIC,3520,2003,
Y558,DEMOGRAPHIC,3300,2004,
Y558,DEMOGRAPHIC,3740,2005,
Y558,DEMOGRAPHIC,3500,2006,
Y558,DEMOGRAPHIC,5440,2007,
Y558,DEMOGRAPHIC,5360,2008,
Y558,DEMOGRAPHIC,7440,2009,
Y558,DEMOGRAPHIC,6640,2010,
Y558,DEMOGRAPHIC,8140,2011,
Y558,DEMOGRAPHIC,8800,2012,
Y558,DEMOGRAPHIC,6280,2013,
Y558,DEMOGRAPHIC,4800,2014,
Y559,DEMOGRAPHIC,5065,1990,
Y559,DEMOGRAPHIC,5328,1991,
Y559,DEMOGRAPHIC,5730,1992,
Y559,DEMOGRAPHIC,5568,1993,
Y559,DEMOGRAPHIC,5418,1994,
Y559,DEMOGRAPHIC,5712,1995,
Y559,DEMOGRAPHIC,5862,1996,
Y559,DEMOGRAPHIC,5646,1997,
Y559,DEMOGRAPHIC,4727,1998,
Y559,DEMOGRAPHIC,4512,1999,
Y559,DEMOGRAPHIC,5758,2000,
Y559,DEMOGRAPHIC,8635,2001,
Y559,DEMOGRAPHIC,9981,2002,
Y559,DEMOGRAPHIC,10948,2003,
Y559,DEMOGRAPHIC,9346,2004,
Y559,DEMOGRAPHIC,10284,2005,
Y559,DEMOGRAPHIC,11317,2006,
Y559,DEMOGRAPHIC,10581,2007,
Y559,DEMOGRAPHIC,8079,2008,
Y559,DEMOGRAPHIC,8114,2009,
Y559,DEMOGRAPHIC,6476,2010,
Y559,DEMOGRAPHIC,6878,2011,
Y559,DEMOGRAPHIC,5642,2012,
Y559,DEMOGRAPHIC,5486,2013,
Y559,DEMOGRAPHIC,4661,2014,
Y560,DEMOGRAPHIC,5744,1990,
Y560,DEMOGRAPHIC,6463,1991,
Y560,DEMOGRAPHIC,7226,1992,
Y560,DEMOGRAPHIC,7731,1993,
Y560,DEMOGRAPHIC,8045,1994,
Y560,DEMOGRAPHIC,8352,1995,
Y560,DEMOGRAPHIC,8789,1996,
Y560,DEMOGRAPHIC,9091,1997,
Y560,DEMOGRAPHIC,9317,1998,
Y560,DEMOGRAPHIC,9458,1999,
Y560,DEMOGRAPHIC,9539,2000,
Y560,DEMOGRAPHIC,9576,2001,
Y560,DEMOGRAPHIC,9528,2002,
Y560,DEMOGRAPHIC,9448,2003,
Y560,DEMOGRAPHIC,9329,2004,
Y560,DEMOGRAPHIC,9198,2005,
Y560,DEMOGRAPHIC,9002,2006,
Y560,DEMOGRAPHIC,8817,2007,
Y560,DEMOGRAPHIC,8664,2008,
Y560,DEMOGRAPHIC,8480,2009,
Y560,DEMOGRAPHIC,8299,2010,
Y560,DEMOGRAPHIC,8148,2011,
Y560,DEMOGRAPHIC,8486,2012,
Y560,DEMOGRAPHIC,8455,2013,
Y560,DEMOGRAPHIC,8310,2014,
Y561,DEMOGRAPHIC,3602,1990,
Y561,DEMOGRAPHIC,3562,1991,
Y561,DEMOGRAPHIC,3700,1992,
Y561,DEMOGRAPHIC,3735,1993,
Y561,DEMOGRAPHIC,3934,1994,
Y561,DEMOGRAPHIC,4276,1995,
Y561,DEMOGRAPHIC,4500,1996,
Y561,DEMOGRAPHIC,4646,1997,
Y561,DEMOGRAPHIC,5069,1998,
Y561,DEMOGRAPHIC,5644,1999,
Y561,DEMOGRAPHIC,5958,2000,
Y561,DEMOGRAPHIC,6211,2001,
Y561,DEMOGRAPHIC,6248,2002,
Y561,DEMOGRAPHIC,6675,2003,
Y561,DEMOGRAPHIC,7319,2004,
Y561,DEMOGRAPHIC,7635,2005,
Y561,DEMOGRAPHIC,7619,2006,
Y561,DEMOGRAPHIC,7869,2007,
Y561,DEMOGRAPHIC,8054,2008,
Y561,DEMOGRAPHIC,8339,2009,
Y561,DEMOGRAPHIC,8530,2010,
Y561,DEMOGRAPHIC,8987,2011,
Y561,DEMOGRAPHIC,7457,2012,
Y561,DEMOGRAPHIC,7947,2013,
Y561,DEMOGRAPHIC,8003,2014,
Y562,DEMOGRAPHIC,3084,1990,
Y562,DEMOGRAPHIC,3044,1991,
Y562,DEMOGRAPHIC,3084,1992,
Y562,DEMOGRAPHIC,3101,1993,
Y562,DEMOGRAPHIC,3224,1994,
Y562,DEMOGRAPHIC,3274,1995,
Y562,DEMOGRAPHIC,3445,1996,
Y562,DEMOGRAPHIC,3439,1997,
Y562,DEMOGRAPHIC,3674,1998,
Y562,DEMOGRAPHIC,3952,1999,
Y562,DEMOGRAPHIC,4175,2000,
Y562,DEMOGRAPHIC,4344,2001,
Y562,DEMOGRAPHIC,4328,2002,
Y562,DEMOGRAPHIC,4393,2003,
Y562,DEMOGRAPHIC,4690,2004,
Y562,DEMOGRAPHIC,4918,2005,
Y562,DEMOGRAPHIC,4762,2006,
Y562,DEMOGRAPHIC,4876,2007,
Y562,DEMOGRAPHIC,5112,2008,
Y562,DEMOGRAPHIC,5293,2009,
Y562,DEMOGRAPHIC,5528,2010,
Y562,DEMOGRAPHIC,5732,2011,
Y562,DEMOGRAPHIC,4863,2012,
Y562,DEMOGRAPHIC,5150,2013,
Y562,DEMOGRAPHIC,5345,2014,
Y563,DEMOGRAPHIC,1418,1990,
Y563,DEMOGRAPHIC,1409,1991,
Y563,DEMOGRAPHIC,1541,1992,
Y563,DEMOGRAPHIC,1569,1993,
Y563,DEMOGRAPHIC,1693,1994,
Y563,DEMOGRAPHIC,2071,1995,
Y563,DEMOGRAPHIC,2180,1996,
Y563,DEMOGRAPHIC,2368,1997,
Y563,DEMOGRAPHIC,2662,1998,
Y563,DEMOGRAPHIC,3103,1999,
Y563,DEMOGRAPHIC,3273,2000,
Y563,DEMOGRAPHIC,3420,2001,
Y563,DEMOGRAPHIC,3481,2002,
Y563,DEMOGRAPHIC,3951,2003,
Y563,DEMOGRAPHIC,4459,2004,
Y563,DEMOGRAPHIC,4626,2005,
Y563,DEMOGRAPHIC,4763,2006,
Y563,DEMOGRAPHIC,4961,2007,
Y563,DEMOGRAPHIC,4955,2008,
Y563,DEMOGRAPHIC,5131,2009,
Y563,DEMOGRAPHIC,5134,2010,
Y563,DEMOGRAPHIC,5501,2011,
Y563,DEMOGRAPHIC,4459,2012,
Y563,DEMOGRAPHIC,4783,2013,
Y563,DEMOGRAPHIC,4658,2014,
Y564,DEMOGRAPHIC,6548,1990,
Y564,DEMOGRAPHIC,5787,1991,
Y564,DEMOGRAPHIC,5215,1992,
Y564,DEMOGRAPHIC,4997,1993,
Y564,DEMOGRAPHIC,4767,1994,
Y564,DEMOGRAPHIC,4626,1995,
Y564,DEMOGRAPHIC,4626,1996,
Y564,DEMOGRAPHIC,4539,1997,
Y564,DEMOGRAPHIC,4547,1998,
Y564,DEMOGRAPHIC,4553,1999,
Y564,DEMOGRAPHIC,4541,2000,
Y564,DEMOGRAPHIC,4591,2001,
Y564,DEMOGRAPHIC,4694,2002,
Y564,DEMOGRAPHIC,4733,2003,
Y564,DEMOGRAPHIC,4744,2004,
Y564,DEMOGRAPHIC,4799,2005,
Y564,DEMOGRAPHIC,4820,2006,
Y564,DEMOGRAPHIC,4786,2007,
Y564,DEMOGRAPHIC,4688,2008,
Y564,DEMOGRAPHIC,4576,2009,
Y564,DEMOGRAPHIC,4468,2010,
Y564,DEMOGRAPHIC,4244,2011,
Y564,DEMOGRAPHIC,3978,2012,
Y564,DEMOGRAPHIC,3754,2013,
Y564,DEMOGRAPHIC,3498,2014,
Y565,DEMOGRAPHIC,6520,1990,
Y565,DEMOGRAPHIC,6196,1991,
Y565,DEMOGRAPHIC,4144,1992,
Y565,DEMOGRAPHIC,3652,1993,
Y565,DEMOGRAPHIC,3674,1994,
Y565,DEMOGRAPHIC,3421,1995,
Y565,DEMOGRAPHIC,3811,1996,
Y565,DEMOGRAPHIC,3360,1997,
Y565,DEMOGRAPHIC,3256,1998,
Y565,DEMOGRAPHIC,3551,1999,
Y565,DEMOGRAPHIC,3236,2000,
Y565,DEMOGRAPHIC,3066,2001,
Y565,DEMOGRAPHIC,3240,2002,
Y565,DEMOGRAPHIC,2932,2003,
Y565,DEMOGRAPHIC,2798,2004,
Y565,DEMOGRAPHIC,2990,2005,
Y565,DEMOGRAPHIC,2840,2006,
Y565,DEMOGRAPHIC,2900,2007,
Y565,DEMOGRAPHIC,2380,2008,
Y565,DEMOGRAPHIC,2100,2009,
Y565,DEMOGRAPHIC,1800,2010,
Y565,DEMOGRAPHIC,2380,2011,
Y565,DEMOGRAPHIC,2300,2012,
Y565,DEMOGRAPHIC,1740,2013,
Y565,DEMOGRAPHIC,1540,2014,
Y566,DEMOGRAPHIC,5400,1990,
Y566,DEMOGRAPHIC,5325,1991,
Y566,DEMOGRAPHIC,5590,1992,
Y566,DEMOGRAPHIC,4850,1993,
Y566,DEMOGRAPHIC,5000,1994,
Y566,DEMOGRAPHIC,4585,1995,
Y566,DEMOGRAPHIC,4416,1996,
Y566,DEMOGRAPHIC,4275,1997,
Y566,DEMOGRAPHIC,4128,1998,
Y566,DEMOGRAPHIC,4269,1999,
Y566,DEMOGRAPHIC,4447,2000,
Y566,DEMOGRAPHIC,4708,2001,
Y566,DEMOGRAPHIC,5038,2002,
Y566,DEMOGRAPHIC,4983,2003,
Y566,DEMOGRAPHIC,5089,2004,
Y566,DEMOGRAPHIC,5023,2005,
Y566,DEMOGRAPHIC,5502,2006,
Y566,DEMOGRAPHIC,5578,2007,
Y566,DEMOGRAPHIC,5645,2008,
Y566,DEMOGRAPHIC,5943,2009,
Y566,DEMOGRAPHIC,5688,2010,
Y566,DEMOGRAPHIC,5653,2011,
Y566,DEMOGRAPHIC,5573,2012,
Y566,DEMOGRAPHIC,5398,2013,
Y566,DEMOGRAPHIC,5428,2014,
Y567,DEMOGRAPHIC,4562,1990,
Y567,DEMOGRAPHIC,4721,1991,
Y567,DEMOGRAPHIC,5410,1992,
Y567,DEMOGRAPHIC,5704,1993,
Y567,DEMOGRAPHIC,6101,1994,
Y567,DEMOGRAPHIC,6436,1995,
Y567,DEMOGRAPHIC,6614,1996,
Y567,DEMOGRAPHIC,6711,1997,
Y567,DEMOGRAPHIC,6711,1998,
Y567,DEMOGRAPHIC,6796,1999,
Y567,DEMOGRAPHIC,6801,2000,
Y567,DEMOGRAPHIC,6788,2001,
Y567,DEMOGRAPHIC,7005,2002,
Y567,DEMOGRAPHIC,7059,2003,
Y567,DEMOGRAPHIC,7177,2004,
Y567,DEMOGRAPHIC,7308,2005,
Y567,DEMOGRAPHIC,7329,2006,
Y567,DEMOGRAPHIC,6122,2007,
Y567,DEMOGRAPHIC,5763,2008,
Y567,DEMOGRAPHIC,5566,2009,
Y567,DEMOGRAPHIC,5360,2010,
Y567,DEMOGRAPHIC,5266,2011,
Y567,DEMOGRAPHIC,5213,2012,
Y567,DEMOGRAPHIC,5160,2013,
Y567,DEMOGRAPHIC,5013,2014,
Y568,DEMOGRAPHIC,4093,1990,
Y568,DEMOGRAPHIC,4231,1991,
Y568,DEMOGRAPHIC,4927,1992,
Y568,DEMOGRAPHIC,5216,1993,
Y568,DEMOGRAPHIC,5569,1994,
Y568,DEMOGRAPHIC,5894,1995,
Y568,DEMOGRAPHIC,6049,1996,
Y568,DEMOGRAPHIC,6144,1997,
Y568,DEMOGRAPHIC,6151,1998,
Y568,DEMOGRAPHIC,6238,1999,
Y568,DEMOGRAPHIC,6243,2000,
Y568,DEMOGRAPHIC,6213,2001,
Y568,DEMOGRAPHIC,6402,2002,
Y568,DEMOGRAPHIC,6450,2003,
Y568,DEMOGRAPHIC,6529,2004,
Y568,DEMOGRAPHIC,6639,2005,
Y568,DEMOGRAPHIC,6660,2006,
Y568,DEMOGRAPHIC,5432,2007,
Y568,DEMOGRAPHIC,5138,2008,
Y568,DEMOGRAPHIC,4965,2009,
Y568,DEMOGRAPHIC,4756,2010,
Y568,DEMOGRAPHIC,4675,2011,
Y568,DEMOGRAPHIC,4602,2012,
Y568,DEMOGRAPHIC,4535,2013,
Y568,DEMOGRAPHIC,4393,2014,
Y569,DEMOGRAPHIC,4434,1990,
Y569,DEMOGRAPHIC,4547,1991,
Y569,DEMOGRAPHIC,4375,1992,
Y569,DEMOGRAPHIC,4380,1993,
Y569,DEMOGRAPHIC,5721,1994,
Y569,DEMOGRAPHIC,5855,1995,
Y569,DEMOGRAPHIC,6503,1996,
Y569,DEMOGRAPHIC,6284,1997,
Y569,DEMOGRAPHIC,5854,1998,
Y569,DEMOGRAPHIC,5891,1999,
Y569,DEMOGRAPHIC,6070,2000,
Y569,DEMOGRAPHIC,5838,2001,
Y569,DEMOGRAPHIC,5985,2002,
Y569,DEMOGRAPHIC,6042,2003,
Y569,DEMOGRAPHIC,6261,2004,
Y569,DEMOGRAPHIC,5894,2005,
Y569,DEMOGRAPHIC,5394,2006,
Y569,DEMOGRAPHIC,5475,2007,
Y569,DEMOGRAPHIC,4731,2008,
Y569,DEMOGRAPHIC,4194,2009,
Y569,DEMOGRAPHIC,4124,2010,
Y569,DEMOGRAPHIC,3839,2011,
Y569,DEMOGRAPHIC,3965,2012,
Y569,DEMOGRAPHIC,4075,2013,
Y569,DEMOGRAPHIC,3696,2014,
Y570,DEMOGRAPHIC,6728,1990,
Y570,DEMOGRAPHIC,7241,1991,
Y570,DEMOGRAPHIC,7155,1992,
Y570,DEMOGRAPHIC,6933,1993,
Y570,DEMOGRAPHIC,6967,1994,
Y570,DEMOGRAPHIC,6814,1995,
Y570,DEMOGRAPHIC,6732,1996,
Y570,DEMOGRAPHIC,6478,1997,
Y570,DEMOGRAPHIC,6192,1998,
Y570,DEMOGRAPHIC,5994,1999,
Y570,DEMOGRAPHIC,5343,2000,
Y570,DEMOGRAPHIC,4650,2001,
Y570,DEMOGRAPHIC,4849,2002,
Y570,DEMOGRAPHIC,4388,2003,
Y570,DEMOGRAPHIC,3991,2004,
Y570,DEMOGRAPHIC,3827,2005,
Y570,DEMOGRAPHIC,3116,2006,
Y570,DEMOGRAPHIC,2848,2007,
Y570,DEMOGRAPHIC,2706,2008,
Y570,DEMOGRAPHIC,2404,2009,
Y570,DEMOGRAPHIC,2335,2010,
Y570,DEMOGRAPHIC,2030,2011,
Y570,DEMOGRAPHIC,1991,2012,
Y570,DEMOGRAPHIC,2056,2013,
Y570,DEMOGRAPHIC,1997,2014,
Y571,DEMOGRAPHIC,5133,1990,
Y571,DEMOGRAPHIC,4798,1991,
Y571,DEMOGRAPHIC,4419,1992,
Y571,DEMOGRAPHIC,3984,1993,
Y571,DEMOGRAPHIC,3698,1994,
Y571,DEMOGRAPHIC,3682,1995,
Y571,DEMOGRAPHIC,3601,1996,
Y571,DEMOGRAPHIC,3455,1997,
Y571,DEMOGRAPHIC,3308,1998,
Y571,DEMOGRAPHIC,3036,1999,
Y571,DEMOGRAPHIC,2975,2000,
Y571,DEMOGRAPHIC,2907,2001,
Y571,DEMOGRAPHIC,2813,2002,
Y571,DEMOGRAPHIC,2611,2003,
Y571,DEMOGRAPHIC,2625,2004,
Y571,DEMOGRAPHIC,2650,2005,
Y571,DEMOGRAPHIC,2827,2006,
Y571,DEMOGRAPHIC,3321,2007,
Y571,DEMOGRAPHIC,3564,2008,
Y571,DEMOGRAPHIC,3779,2009,
Y571,DEMOGRAPHIC,3779,2010,
Y571,DEMOGRAPHIC,3877,2011,
Y571,DEMOGRAPHIC,3796,2012,
Y571,DEMOGRAPHIC,3649,2013,
Y571,DEMOGRAPHIC,3619,2014,
Y572,DEMOGRAPHIC,5565,1990,
Y572,DEMOGRAPHIC,5943,1991,
Y572,DEMOGRAPHIC,6350,1992,
Y572,DEMOGRAPHIC,6226,1993,
Y572,DEMOGRAPHIC,6031,1994,
Y572,DEMOGRAPHIC,5772,1995,
Y572,DEMOGRAPHIC,5225,1996,
Y572,DEMOGRAPHIC,5249,1997,
Y572,DEMOGRAPHIC,5268,1998,
Y572,DEMOGRAPHIC,4893,1999,
Y572,DEMOGRAPHIC,4651,2000,
Y572,DEMOGRAPHIC,4392,2001,
Y572,DEMOGRAPHIC,4457,2002,
