DATE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2010-11-21,1.61617,1.69445,4416.0,2327.0,6090.0,5322.0,774.0,497.0,13336.0,1921.0,787038.0
2010-11-28,1.84378,1.9915,4598.0,2043.0,6090.0,4145.0,743.0,550.0,12079.0,1938.0,606527.0
2010-12-05,1.72535,1.81305,5045.0,2440.0,6090.0,4978.0,915.0,619.0,13997.0,1964.0,772016.0
2010-12-12,1.87923,2.01426,5060.0,2511.0,6090.0,5867.0,893.0,627.0,14958.0,1936.0,742606.0
2010-12-19,2.3371,2.55659,6300.0,2847.0,6090.0,7194.0,1031.0,650.0,18022.0,1916.0,704923.0
2010-12-26,3.03533,3.38185,7295.0,3433.0,6090.0,7071.0,1262.0,838.0,19899.0,1840.0,588406.0
2011-01-02,3.136,3.43172,7478.0,4455.0,6090.0,5764.0,1581.0,1068.0,20346.0,1887.0,592880.0
2011-01-09,2.53336,2.69151,6584.0,4455.0,6090.0,6342.0,1586.0,1059.0,20026.0,1923.0,744043.0
2011-01-16,2.91288,2.91063,6238.0,4220.0,6090.0,7773.0,1537.0,953.0,20721.0,1921.0,711908.0
2011-01-23,3.44497,3.49232,7247.0,5095.0,6090.0,11243.0,1734.0,938.0,26257.0,1964.0,751850.0
2011-01-30,4.16185,4.0037,8007.0,5952.0,6090.0,15291.0,1794.0,931.0,31975.0,1947.0,798637.0
2011-02-06,4.55159,4.43534,8195.0,6536.0,6090.0,16366.0,1990.0,1197.0,34284.0,1970.0,772974.0
2011-02-13,4.46504,4.24215,8036.0,6812.0,6090.0,16516.0,1996.0,1096.0,34456.0,1961.0,812230.0
2011-02-20,4.55124,4.39719,8172.0,7257.0,6090.0,17493.0,2352.0,1293.0,36567.0,1910.0,831600.0
2011-02-27,4.0822,3.90256,7839.0,6425.0,6090.0,13718.0,2028.0,1267.0,31277.0,1908.0,801449.0
2011-03-06,3.38812,3.15073,6376.0,4869.0,6090.0,10496.0,1740.0,1146.0,24627.0,1860.0,781629.0
2011-03-13,2.99142,2.72422,5691.0,3939.0,6090.0,8427.0,1421.0,899.0,20377.0,1829.0,747993.0
2011-03-20,2.61542,2.33336,5363.0,3265.0,6090.0,6702.0,1175.0,804.0,17309.0,1823.0,741807.0
2011-03-27,2.09065,1.925,4400.0,2551.0,6090.0,5489.0,978.0,613.0,14031.0,1790.0,728883.0
2011-04-03,1.86146,1.75243,4189.0,2244.0,6090.0,5025.0,877.0,622.0,12957.0,1770.0,739375.0
2011-04-10,1.61377,1.57704,3701.0,1985.0,6090.0,4557.0,747.0,508.0,11498.0,1723.0,729089.0
2011-04-17,1.42199,1.35766,3164.0,1574.0,6090.0,3562.0,641.0,450.0,9391.0,1681.0,691707.0
2011-04-24,1.3382,1.31223,3139.0,1505.0,6090.0,3064.0,559.0,428.0,8695.0,1651.0,662612.0
2011-05-01,1.19995,1.14937,2895.0,1324.0,6090.0,2673.0,555.0,383.0,7830.0,1612.0,681240.0
2011-05-08,1.14889,1.11451,2532.0,1305.0,6090.0,2553.0,524.0,393.0,7307.0,1585.0,655627.0
2011-05-15,1.12194,1.10984,2551.0,1254.0,6090.0,2595.0,485.0,351.0,7236.0,1556.0,651983.0
2011-05-22,1.06712,1.0524,2353.0,1131.0,6090.0,2280.0,461.0,305.0,6530.0,1516.0,620485.0
2011-05-29,1.05058,1.03536,2213.0,1045.0,6090.0,2110.0,405.0,299.0,6072.0,1381.0,586460.0
2011-06-05,1.15203,1.11777,2249.0,1013.0,6090.0,1980.0,397.0,307.0,5946.0,1357.0,531954.0
2011-06-12,0.970975,0.982949,2040.0,1037.0,6090.0,1760.0,432.0,278.0,5547.0,1296.0,564322.0
2011-06-19,0.894683,0.925194,1812.0,911.0,6090.0,1599.0,405.0,262.0,4989.0,1279.0,539238.0
2011-06-26,0.843568,0.835531,1604.0,870.0,6090.0,1422.0,308.0,244.0,4448.0,1251.0,532356.0
2011-07-03,0.815409,0.832393,1472.0,750.0,6090.0,1462.0,324.0,210.0,4218.0,1225.0,506732.0
2011-07-10,0.823052,0.855591,1423.0,823.0,6090.0,1269.0,270.0,224.0,4009.0,1211.0,468565.0
2011-07-17,0.674635,0.706949,1255.0,756.0,6090.0,1206.0,316.0,188.0,3721.0,1220.0,526346.0
2011-07-24,0.631883,0.694387,1243.0,733.0,6090.0,1184.0,259.0,178.0,3597.0,1203.0,518011.0
2011-07-31,0.641513,0.687976,1251.0,667.0,6090.0,1188.0,263.0,169.0,3538.0,1179.0,514262.0
2011-08-07,0.529813,0.644743,1088.0,635.0,6090.0,1125.0,203.0,151.0,3202.0,1175.0,496632.0
2011-08-14,0.644089,0.67533,1207.0,704.0,6090.0,1223.0,231.0,158.0,3523.0,1175.0,521671.0
2011-08-21,0.667718,0.72823,1342.0,767.0,6090.0,1358.0,241.0,166.0,3874.0,1191.0,531975.0
2011-08-28,0.705668,0.806526,1505.0,814.0,6090.0,1600.0,305.0,220.0,4444.0,1195.0,551005.0
2011-09-04,0.804155,0.860408,1528.0,887.0,6090.0,1781.0,308.0,213.0,4717.0,1200.0,548228.0
2011-09-11,0.907804,0.936075,1622.0,904.0,6090.0,1809.0,293.0,185.0,4813.0,1184.0,514168.0
2011-09-18,1.00555,0.966683,1788.0,1022.0,6090.0,2206.0,346.0,205.0,5567.0,1196.0,575887.0
2011-09-25,1.03601,0.996007,1816.0,1126.0,6090.0,2264.0,374.0,242.0,5822.0,1201.0,584534.0
2011-10-02,1.07583,1.10846,2248.0,1253.0,6090.0,2514.0,449.0,244.0,6708.0,1213.0,605162.0
2011-10-09,1.16092,1.20345,3106.0,1765.0,6090.0,3485.0,632.0,377.0,9365.0,1850.0,778182.0
2011-10-16,1.19785,1.23777,3317.0,1777.0,6090.0,3667.0,672.0,370.0,9803.0,1883.0,791987.0
2011-10-23,1.27926,1.25259,3324.0,1763.0,6090.0,3837.0,655.0,379.0,9958.0,1905.0,794995.0
2011-10-30,1.29194,1.30546,3453.0,1773.0,6090.0,4035.0,657.0,380.0,10298.0,1900.0,788840.0
2011-11-06,1.42824,1.45295,3634.0,1957.0,6090.0,4658.0,760.0,387.0,11396.0,1925.0,784334.0
2011-11-13,1.39803,1.44089,3949.0,2072.0,6090.0,4348.0,671.0,456.0,11496.0,1946.0,797839.0
2011-11-20,1.45831,1.46221,3923.0,2166.0,6090.0,4361.0,797.0,474.0,11721.0,1900.0,801594.0
2011-11-27,1.56548,1.65573,4125.0,1803.0,6090.0,3340.0,679.0,430.0,10377.0,1918.0,626731.0
2011-12-04,1.34313,1.46606,4237.0,2059.0,6090.0,3955.0,815.0,413.0,11479.0,1904.0,782984.0
2011-12-11,1.48139,1.51811,3995.0,1938.0,6090.0,4040.0,772.0,442.0,11187.0,1898.0,736905.0
2011-12-18,1.63398,1.66429,4579.0,2077.0,6090.0,4097.0,838.0,546.0,12137.0,1872.0,729258.0
2011-12-25,1.83126,1.85274,5016.0,2068.0,6090.0,3535.0,818.0,521.0,11958.0,1851.0,645424.0
2012-01-01,2.10451,2.12413,5243.0,2315.0,6090.0,3184.0,946.0,668.0,12356.0,1821.0,581697.0
2012-01-08,1.73625,1.76709,4514.0,2342.0,6090.0,3393.0,1028.0,715.0,11992.0,1891.0,678631.0
2012-01-15,1.55066,1.5434,4059.0,2319.0,6090.0,3636.0,918.0,611.0,11543.0,1883.0,747894.0
2012-01-22,1.62891,1.64762,4364.0,2247.0,6090.0,4030.0,800.0,498.0,11939.0,1887.0,724623.0
2012-01-29,1.76038,1.6843,4766.0,2303.0,6090.0,4802.0,825.0,513.0,13209.0,1891.0,784244.0
2012-02-05,1.92728,1.86354,5218.0,2415.0,6090.0,5336.0,915.0,564.0,14448.0,1885.0,775298.0
2012-02-12,1.91994,1.86408,5028.0,2582.0,6090.0,5555.0,894.0,565.0,14624.0,1875.0,784516.0
2012-02-19,2.09951,2.01839,5277.0,2937.0,6090.0,5994.0,1054.0,667.0,15929.0,1884.0,789193.0
2012-02-26,2.23973,2.10385,5246.0,3009.0,6090.0,5990.0,1131.0,761.0,16137.0,1853.0,767022.0
2012-03-04,2.21921,2.09555,5219.0,3141.0,6090.0,6239.0,1153.0,766.0,16518.0,1826.0,788242.0
2012-03-11,2.16693,2.10398,4811.0,2832.0,6090.0,6493.0,998.0,629.0,15763.0,1816.0,749198.0
2012-03-18,2.38913,2.2941,5175.0,3321.0,6090.0,6768.0,1185.0,701.0,17150.0,1819.0,747570.0
2012-03-25,1.96466,1.92223,4422.0,2822.0,6090.0,5683.0,988.0,609.0,14524.0,1780.0,755579.0
2012-04-01,1.84229,1.74239,3807.0,2485.0,6090.0,5256.0,920.0,549.0,13017.0,1753.0,747079.0
2012-04-08,1.68674,1.67601,3582.0,2306.0,6090.0,4631.0,839.0,572.0,11930.0,1729.0,711808.0
2012-04-15,1.53136,1.49637,3253.0,2109.0,6090.0,4059.0,767.0,544.0,10732.0,1707.0,717202.0
2012-04-22,1.37912,1.38202,3001.0,1990.0,6090.0,4020.0,719.0,393.0,10123.0,1699.0,732480.0
2012-04-29,1.29515,1.28926,2638.0,1831.0,6090.0,3802.0,664.0,435.0,9370.0,1675.0,726772.0
2012-05-06,1.39521,1.35803,2509.0,1728.0,6090.0,3671.0,636.0,455.0,8999.0,1564.0,662649.0
2012-05-13,1.32522,1.30833,2524.0,1559.0,6090.0,3468.0,606.0,419.0,8576.0,1546.0,655492.0
2012-05-20,1.23059,1.26692,2465.0,1547.0,6090.0,3087.0,588.0,375.0,8062.0,1503.0,636347.0
2012-05-27,1.23028,1.27731,2545.0,1461.0,6090.0,3011.0,483.0,378.0,7878.0,1415.0,616765.0
2012-06-03,1.26877,1.2991,2480.0,1276.0,6090.0,2601.0,446.0,350.0,7153.0,1409.0,550614.0
2012-06-10,1.10782,1.16297,2336.0,1281.0,6090.0,2352.0,458.0,338.0,6765.0,1365.0,581700.0
2012-06-17,1.09559,1.08612,2231.0,1150.0,6090.0,2024.0,428.0,300.0,6133.0,1289.0,564670.0
2012-06-24,1.11031,1.0568,2259.0,1119.0,6090.0,1974.0,411.0,285.0,6048.0,1295.0,572296.0
2012-07-01,1.10616,1.07871,2168.0,1058.0,6090.0,1850.0,422.0,288.0,5786.0,1260.0,536380.0
2012-07-08,1.10816,1.04662,1911.0,1013.0,6090.0,1706.0,388.0,273.0,5291.0,1271.0,505533.0
2012-07-15,0.999444,0.928152,1913.0,964.0,6090.0,1751.0,337.0,220.0,5185.0,1240.0,558637.0
2012-07-22,0.924199,0.901936,1818.0,914.0,6090.0,1640.0,318.0,241.0,4931.0,1223.0,546713.0
2012-07-29,0.949257,0.915356,1752.0,975.0,6090.0,1721.0,372.0,283.0,5103.0,1250.0,557488.0
2012-08-05,0.978903,0.952548,1728.0,1050.0,6090.0,1706.0,408.0,267.0,5159.0,1240.0,541600.0
2012-08-12,0.925024,0.916661,1660.0,989.0,6090.0,1718.0,375.0,284.0,5026.0,1248.0,548294.0
2012-08-19,0.848456,0.901787,1721.0,986.0,6090.0,1755.0,357.0,232.0,5051.0,1238.0,560110.0
2012-08-26,1.04451,1.03315,2098.0,1194.0,6090.0,2128.0,425.0,296.0,6141.0,1238.0,594395.0
2012-09-02,1.0986,1.05238,1958.0,1305.0,6090.0,2335.0,443.0,277.0,6318.0,1238.0,600354.0
2012-09-09,1.22071,1.12713,1886.0,1317.0,6090.0,2294.0,481.0,318.0,6296.0,1242.0,558585.0
2012-09-16,1.24976,1.1866,2176.0,1408.0,6090.0,2870.0,513.0,415.0,7382.0,1252.0,622114.0
2012-09-23,1.22892,1.21415,2295.0,1530.0,6090.0,2972.0,511.0,348.0,7656.0,1268.0,630563.0
2012-09-30,1.29393,1.25198,2421.0,1546.0,6090.0,2867.0,575.0,398.0,7807.0,1248.0,623572.0
2012-10-07,1.23034,1.20559,2773.0,1814.0,6090.0,3691.0,702.0,415.0,9395.0,1932.0,779285.0
2012-10-14,1.3278,1.31929,2960.0,1957.0,6090.0,4007.0,745.0,489.0,10158.0,1940.0,769959.0
2012-10-21,1.33995,1.32737,3202.0,1902.0,6090.0,4233.0,760.0,488.0,10585.0,1968.0,797444.0
2012-10-28,1.37842,1.36688,3346.0,2012.0,6090.0,4268.0,771.0,516.0,10913.0,1958.0,798388.0
2012-11-04,1.50085,1.50535,3326.0,2032.0,6090.0,4422.0,797.0,484.0,11061.0,1929.0,734781.0
2012-11-11,1.65163,1.61273,3733.0,2330.0,6090.0,5145.0,925.0,541.0,12674.0,1974.0,785871.0
2012-11-18,1.76746,1.75208,4034.0,2569.0,6090.0,5526.0,897.0,597.0,13623.0,1966.0,777534.0
2012-11-25,2.30609,2.33365,4651.0,2824.0,6090.0,5387.0,1105.0,683.0,14650.0,1968.0,627772.0
2012-12-02,2.16324,2.2268,5102.0,3950.0,6090.0,7018.0,1498.0,953.0,18521.0,2006.0,831730.0
2012-12-09,2.83038,2.97657,6486.0,4672.0,6090.0,10857.0,1791.0,1071.0,24877.0,2006.0,835762.0
2012-12-16,3.43761,3.62552,7446.0,5692.0,6090.0,12945.0,2087.0,1262.0,29432.0,1977.0,811800.0
2012-12-23,4.30554,4.5532,8546.0,7437.0,6090.0,13971.0,2730.0,1648.0,34332.0,1908.0,754019.0
2012-12-30,6.06082,6.02598,9709.0,9295.0,6090.0,11391.0,3639.0,2554.0,36588.0,1905.0,607171.0
2013-01-06,5.355065,5.49483,9076.5,9487.0,6090.0,10249.5,3859.5,2673.0,35345.5,1943.5,647111.0
2013-01-13,4.64931,4.96368,8444.0,9679.0,6090.0,9108.0,4080.0,2792.0,34103.0,1982.0,687051.0
2013-01-20,4.32584,4.69072,8297.0,10877.0,6090.0,13424.0,4502.0,2796.0,39896.0,1995.0,850531.0
2013-01-27,4.51113,4.70473,8633.0,8977.0,6090.0,15992.0,3523.0,2316.0,39441.0,2008.0,838326.0
2013-02-03,4.2171,4.1646,7441.0,7021.0,6090.0,13439.0,2760.0,1765.0,32426.0,1978.0,778610.0
2013-02-10,3.78956,3.69533,6609.0,6421.0,6090.0,12653.0,2551.0,1574.0,29808.0,1963.0,806640.0
2013-02-17,3.29206,3.2363,5757.0,5236.0,6090.0,10816.0,1971.0,1207.0,24987.0,1931.0,772086.0
2013-02-24,3.0197,2.89421,5289.0,4698.0,6090.0,9395.0,1894.0,1045.0,22321.0,1926.0,771229.0
2013-03-03,2.71499,2.71742,5099.0,4357.0,6090.0,8415.0,1625.0,1023.0,20519.0,1940.0,755092.0
2013-03-10,2.4845,2.52297,4633.0,4030.0,6090.0,7981.0,1619.0,968.0,19231.0,1893.0,762238.0
2013-03-17,2.57808,2.55227,4791.0,3935.0,6090.0,7709.0,1536.0,858.0,18829.0,1884.0,737736.0
2013-03-24,2.39237,2.43225,4480.0,3606.0,6090.0,7065.0,1352.0,889.0,17392.0,1846.0,715059.0
2013-03-31,2.06778,2.10851,3957.0,3191.0,6090.0,6095.0,1270.0,741.0,15254.0,1825.0,723449.0
2013-04-07,1.90281,1.94725,3830.0,2924.0,6090.0,5204.0,1124.0,632.0,13714.0,1811.0,704276.0
2013-04-14,1.65902,1.74859,3516.0,2677.0,6090.0,4299.0,1106.0,675.0,12273.0,1769.0,701881.0
2013-04-21,1.43006,1.49713,3110.0,2219.0,6090.0,3929.0,957.0,603.0,10818.0,1742.0,722583.0
2013-04-28,1.27757,1.32313,2707.0,1757.0,6090.0,3509.0,724.0,491.0,9188.0,1732.0,694415.0
2013-05-05,1.19009,1.22647,2588.0,1630.0,6090.0,3364.0,582.0,425.0,8589.0,1711.0,700300.0
2013-05-12,1.09556,1.19614,2439.0,1470.0,6090.0,3142.0,565.0,370.0,7986.0,1675.0,667648.0
2013-05-19,1.08589,1.19049,2422.0,1474.0,6090.0,2877.0,570.0,361.0,7704.0,1630.0,647130.0
2013-05-26,1.07343,1.17426,2431.0,1345.0,6090.0,2583.0,565.0,393.0,7317.0,1582.0,623114.0
2013-06-02,1.01677,1.13342,2230.0,1279.0,6090.0,2219.0,493.0,368.0,6589.0,1489.0,581338.0
2013-06-09,1.04847,1.14306,2109.0,1147.0,6090.0,2094.0,483.0,357.0,6190.0,1486.0,541528.0
2013-06-16,0.920349,1.00881,1983.0,1086.0,6090.0,1779.0,460.0,330.0,5638.0,1421.0,558875.0
2013-06-23,0.920779,1.02358,1969.0,1112.0,6090.0,1713.0,468.0,277.0,5539.0,1419.0,541138.0
2013-06-30,0.904333,1.00138,1877.0,1040.0,6090.0,1766.0,489.0,302.0,5474.0,1405.0,546643.0
2013-07-07,0.83057,0.909498,1703.0,947.0,6090.0,1581.0,399.0,285.0,4915.0,1389.0,540408.0
2013-07-14,0.862837,0.950042,1594.0,851.0,6090.0,1489.0,321.0,251.0,4506.0,1357.0,474295.0
2013-07-21,0.732182,0.829299,1576.0,862.0,6090.0,1491.0,362.0,219.0,4510.0,1362.0,543833.0
2013-07-28,0.724558,0.802109,1432.0,849.0,6090.0,1405.0,315.0,185.0,4186.0,1341.0,521874.0
2013-08-04,0.740848,0.806333,1416.0,800.0,6090.0,1464.0,332.0,221.0,4233.0,1325.0,524969.0
2013-08-11,0.726037,0.796937,1216.0,852.0,6090.0,1284.0,350.0,184.0,3886.0,1290.0,487617.0
