datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,T
22-02-2005 19:00,3.6,1204,275,13.2,1089,397,601,251,1335,1059,71.6,0.6556,5.6
22-02-2005 20:00,2.6,1062,275,8.1,903,270,717,190,1141,720,77.8,0.6491,4.2
22-02-2005 21:00,2.7,1122,275,8.5,919,339,680,218,1201,981,79.5,0.6648,4.3
22-02-2005 22:00,1.4,940,275,3.6,686,190,903,150,1005,648,75.5,0.6429,4.5
22-02-2005 23:00,0.9,935,275,2.6,628,126,995,111,986,611,77.1,0.6523,4.4
23-02-2005 00:00,1.5,1011,275,4.3,725,189,852,142,1050,773,78.2,0.6506,4.2
23-02-2005 01:00,1.1,952,275,3.2,665,146,907,119,1007,703,79.3,0.6517,4
23-02-2005 02:00,0.8,899,275,1.8,572,98,1063,87,951,560,78.7,0.643,3.9
23-02-2005 03:00,0.6,880,275,1.4,533,98,1161,87,948,499,80.6,0.6403,3.5
23-02-2005 04:00,0.6,882,275,1.2,516,75,1132,70,959,575,82.8,0.6426,3.2
23-02-2005 05:00,0.6,844,275,0.7,466,77,1261,68,894,478,76,0.6304,4.1
23-02-2005 06:00,0.6,860,275,1,497,72,1251,66,912,442,75.9,0.6311,4.2
23-02-2005 07:00,0.7,917,275,2.2,597,152,1084,117,994,602,76.3,0.648,4.5
23-02-2005 08:00,1.7,1126,275,7.7,886,337,719,197,1208,936,79.1,0.6687,4.4
23-02-2005 09:00,1.9,1033,275,6.2,820,360,740,198,1114,870,79.8,0.6706,4.3
23-02-2005 10:00,1.4,944,275,3.8,697,243,881,167,1022,688,83,0.6419,3.1
23-02-2005 11:00,1.3,955,275,3.6,687,277,895,180,1004,706,83.9,0.6326,2.8
23-02-2005 12:00,1.2,992,275,3.7,694,266,900,169,1020,756,79.5,0.6482,3.9
23-02-2005 13:00,1.9,1090,275,8.3,910,317,701,210,1192,974,74.5,0.6621,5.1
23-02-2005 14:00,2.5,1151,275,10.1,983,375,629,232,1244,1121,72.5,0.6686,5.7
23-02-2005 15:00,2.3,1148,275,9.9,975,349,638,223,1243,1064,74.6,0.6826,5.6
23-02-2005 16:00,2.3,1140,275,9.2,946,377,653,224,1231,1076,75.9,0.6875,5.4
23-02-2005 17:00,2.5,1160,275,10.3,990,403,632,238,1254,1090,78.2,0.6826,4.9
23-02-2005 18:00,2.8,1167,275,11.4,1027,422,610,249,1289,1119,79,0.6845,4.8
23-02-2005 19:00,2.7,1194,275,11.7,1038,388,605,223,1317,1181,78.6,0.6826,4.8
23-02-2005 20:00,3.1,1224,275,12.6,1071,431,590,244,1331,1240,78.2,0.6686,4.6
23-02-2005 21:00,2.9,1209,275,11.4,1028,425,619,243,1264,1254,79.7,0.6647,4.2
23-02-2005 22:00,2.6,1145,275,9.6,962,391,657,226,1212,1192,78.9,0.6621,4.3
23-02-2005 23:00,1.5,1016,275,4.6,744,231,825,167,1053,1020,77.9,0.6479,4.2
24-02-2005 00:00,1.6,1018,275,4.7,750,248,831,172,1051,916,83,0.645,3.2
24-02-2005 01:00,1.1,937,275,2.6,625,142,977,120,983,798,74.5,0.6626,5.1
24-02-2005 02:00,0.9,949,275,2.9,647,117,956,100,1023,762,80.8,0.6666,4
24-02-2005 03:00,0.7,895,275,1.5,545,117,1080,100,964,685,81,0.677,4.3
24-02-2005 04:00,0.7,884,275,1.3,528,96,1148,86,960,619,85.3,0.6503,2.9
24-02-2005 05:00,0.6,883,275,1.2,518,87,1135,81,962,606,84.5,0.6612,3.3
24-02-2005 06:00,0.8,968,275,3,652,197,937,131,1051,788,84.4,0.6724,3.6
24-02-2005 07:00,1.5,1071,275,5.5,787,290,755,170,1146,947,83.8,0.6771,3.8
24-02-2005 08:00,3.1,1310,275,12.9,1082,621,555,267,1400,1254,82.5,0.6819,4.1
24-02-2005 09:00,3.8,1332,275,14.5,1132,645,522,269,1439,1352,83.9,0.6847,3.9
24-02-2005 10:00,2.7,1178,275,9,939,573,640,244,1228,1165,83.9,0.6967,4.1
24-02-2005 11:00,1.8,1093,275,6.5,836,414,728,232,1142,1025,82,0.6997,4.6
24-02-2005 12:00,1.4,1060,275,5.4,784,314,770,196,1117,941,79.5,0.7238,5.5
24-02-2005 13:00,1.7,1121,275,7.4,873,317,697,195,1206,1000,76.2,0.7519,6.7
24-02-2005 14:00,1.9,1118,275,7.7,888,290,685,189,1223,962,69,0.7394,7.9
24-02-2005 15:00,2.2,1205,275,10.7,1002,385,612,212,1299,1214,66.3,0.7387,8.5
24-02-2005 16:00,3,1274,275,13.3,1094,507,537,267,1364,1428,70.8,0.7399,7.6
24-02-2005 17:00,3,1301,275,13.2,1092,534,525,262,1388,1484,72.4,0.7372,7.2
24-02-2005 18:00,3.9,1405,275,17.5,1224,601,468,270,1503,1658,74.2,0.7326,6.7
24-02-2005 19:00,4,1375,275,17.7,1230,583,473,260,1522,1632,75.8,0.7184,6.1
24-02-2005 20:00,3.9,1367,275,17.5,1225,551,485,265,1492,1628,74.9,0.7187,6.3
24-02-2005 21:00,3.5,1324,275,14.1,1121,547,531,262,1399,1481,78,0.7345,6
24-02-2005 22:00,2.4,1170,275,8.4,917,385,652,227,1218,1205,81.2,0.7443,5.6
24-02-2005 23:00,2.1,1169,275,7.9,895,318,681,192,1201,1106,81.5,0.7393,5.5
25-02-2005 00:00,2.5,1181,275,8.1,905,356,657,202,1215,1106,84.1,0.753,5.3
25-02-2005 01:00,2.1,1146,275,7.1,860,326,692,189,1181,1092,83.9,0.7487,5.2
25-02-2005 02:00,1.5,1059,275,5.2,773,233,767,157,1127,984,83.5,0.7416,5.1
25-02-2005 03:00,1.1,1010,275,3.4,679,233,854,157,1046,889,82.9,0.73,5
25-02-2005 04:00,1,1007,275,3.4,677,116,863,97,1053,848,82.5,0.7265,5
25-02-2005 05:00,0.8,932,275,2.1,595,120,991,100,1025,771,82.8,0.7273,5
25-02-2005 06:00,1,998,275,4.1,717,228,872,146,1095,895,80.7,0.7219,5.2
25-02-2005 07:00,1.4,1072,275,6.1,819,303,751,175,1161,1003,80.2,0.7179,5.3
25-02-2005 08:00,3.6,1424,275,18.7,1260,303,494,175,1568,1442,79.7,0.734,5.7
25-02-2005 09:00,5.8,1527,275,27.9,1502,303,411,175,1868,1727,76.8,0.7355,6.2
25-02-2005 10:00,4.2,1364,275,17.8,1234,529,504,190,1533,1606,67.4,0.7384,8.3
25-02-2005 11:00,3.3,1190,275,11.8,1044,615,615,166,1324,1354,52.1,0.6746,10.8
25-02-2005 12:00,1.7,1021,275,6.6,839,298,771,153,1084,914,40.3,0.6028,13
25-02-2005 13:00,2.1,1051,275,8.4,914,317,707,167,1122,913,44.8,0.5849,10.9
25-02-2005 14:00,2.2,1021,275,7.6,882,305,727,137,1097,847,42.1,0.5706,11.5
25-02-2005 15:00,1.8,1016,275,6.7,842,253,762,140,1067,778,38.5,0.5568,12.5
25-02-2005 16:00,2,1040,275,7.9,893,296,723,150,1104,835,38.5,0.5586,12.6
25-02-2005 17:00,2.3,1089,275,8.4,916,293,710,152,1124,903,38.4,0.5488,12.3
25-02-2005 18:00,2.8,1148,275,12.1,1054,353,631,177,1233,1157,43.1,0.5366,10.2
25-02-2005 19:00,3.4,1162,275,12.6,1070,399,625,189,1229,1237,48.2,0.5385,8.6
25-02-2005 20:00,4,1197,275,13.6,1102,454,609,195,1309,1253,50.8,0.5384,7.8
25-02-2005 21:00,2.3,1059,275,8.1,905,356,735,179,1098,1130,52.8,0.5404,7.3
25-02-2005 22:00,2.7,1207,275,11.2,1023,473,629,188,1233,1373,62.4,0.5958,6.2
25-02-2005 23:00,2.7,1188,275,10.1,983,482,648,170,1193,1338,68.2,0.6033,5.1
26-02-2005 00:00,2.8,1153,275,8.8,933,443,687,161,1133,1268,69,0.5936,4.7
26-02-2005 01:00,2.1,1061,275,6.8,849,373,757,145,1063,1125,69.8,0.5756,4
26-02-2005 02:00,1.9,1028,275,6.4,831,320,771,136,1063,1054,71.3,0.5626,3.4
26-02-2005 03:00,2.1,1082,275,6.7,843,320,729,136,1061,1090,74,0.5591,2.8
26-02-2005 04:00,1.7,1037,275,5.2,771,233,784,122,1004,1029,75.1,0.5514,2.3
26-02-2005 05:00,1.3,942,275,3.6,688,161,897,115,947,882,66.2,0.5359,3.8
26-02-2005 06:00,0.9,904,275,2.7,633,137,993,103,897,717,60.5,0.5173,4.6
26-02-2005 07:00,1,855,275,1.9,578,144,1121,108,855,599,54.3,0.5022,5.7
26-02-2005 08:00,1,914,275,3.9,705,182,966,124,926,687,51.3,0.488,6.2
26-02-2005 09:00,1.5,933,275,4.1,714,227,899,133,927,706,49.5,0.4892,6.7
26-02-2005 10:00,1.5,942,275,3.7,696,203,920,124,912,682,45,0.5114,8.8
26-02-2005 11:00,1.4,943,275,3.6,688,179,924,116,909,629,43.5,0.5202,9.6
26-02-2005 12:00,2.4,959,275,4.1,717,171,892,113,939,664,43.3,0.5238,9.8
26-02-2005 13:00,2.8,971,275,4.5,739,181,868,117,972,664,43.5,0.53,9.9
26-02-2005 14:00,2.9,954,275,4.5,735,175,863,118,953,630,44.1,0.5332,9.8
26-02-2005 15:00,2.6,929,275,2.9,645,148,962,108,906,524,45.1,0.5417,9.7
26-02-2005 16:00,2.5,933,275,3.1,660,132,955,98,911,488,47.3,0.542,9
26-02-2005 17:00,2.7,967,275,3.9,704,162,888,117,961,609,56,0.5797,7.4
26-02-2005 18:00,2.8,987,275,4.2,723,185,863,126,974,684,61.7,0.5956,6.4
26-02-2005 19:00,3,1003,275,5.2,772,234,821,142,1008,788,58,0.5758,6.8
26-02-2005 20:00,3.7,1138,275,10.2,986,275,663,157,1188,1030,56.7,0.5806,7.3
26-02-2005 21:00,3.5,1087,275,8.1,903,272,713,161,1106,1026,56.7,0.579,7.2
26-02-2005 22:00,3.8,1129,275,8.5,920,331,689,169,1139,1182,59.1,0.5848,6.7
26-02-2005 23:00,4.3,1191,275,10.7,1005,347,637,166,1224,1284,62.1,0.5808,5.9
27-02-2005 00:00,4.8,1256,275,11.5,1032,488,612,189,1230,1371,60.4,0.5811,6.3
27-02-2005 01:00,4.2,1171,275,9.5,960,404,679,184,1121,1234,60.2,0.5458,5.5
27-02-2005 02:00,3.3,1016,275,5.3,780,255,798,145,1004,1060,64.4,0.5525,4.6
27-02-2005 03:00,3,1035,275,5.8,805,255,790,145,1022,1038,68.8,0.5458,3.5
27-02-2005 04:00,3,980,275,4.6,744,174,840,119,979,970,70.9,0.5383,2.8
27-02-2005 05:00,1,901,275,2.7,631,108,988,87,915,751,65.9,0.5295,3.7
27-02-2005 06:00,0.9,914,275,3.1,655,107,949,77,949,742,74.3,0.5168,1.6
27-02-2005 07:00,1.1,940,275,3.2,665,188,900,112,955,879,76.3,0.5261,1.4
27-02-2005 08:00,1.1,935,275,3.6,689,225,894,118,949,871,69.5,0.5172,2.5
27-02-2005 09:00,1.2,970,275,3.7,691,208,891,124,956,890,64.8,0.5208,3.7
27-02-2005 10:00,1.7,1064,275,6.4,830,270,739,144,1053,1059,49.9,0.5307,7.8
27-02-2005 11:00,1.6,1023,275,5.2,776,202,817,128,972,808,37.1,0.4936,11.2
27-02-2005 12:00,1.4,955,275,3.9,706,168,888,120,884,616,30.6,0.446,12.6
27-02-2005 13:00,1.8,943,275,4.1,714,191,898,131,868,609,32.9,0.4131,10.3
27-02-2005 14:00,1.1,895,275,2.5,622,149,1012,115,804,471,35.5,0.4346,10
27-02-2005 15:00,0.9,890,275,2.2,601,101,1053,82,803,391,40,0.4538,8.8
27-02-2005 16:00,1.1,904,275,2.3,608,134,1033,100,807,398,40.3,0.4431,8.3
27-02-2005 17:00,1.1,888,275,2.4,611,150,1035,111,791,419,38.9,0.4141,7.9
27-02-2005 18:00,1.2,905,275,2.9,648,188,1007,132,822,509,41,0.4072,6.8
27-02-2005 19:00,1.6,974,275,4.9,757,254,886,155,884,723,42,0.3962,6
27-02-2005 20:00,2.6,1048,275,6.8,847,324,801,181,955,888,43.5,0.3963,5.5
27-02-2005 21:00,1.5,895,275,3.1,660,238,975,155,826,596,46.8,0.4001,4.6
27-02-2005 22:00,1,875,275,2.1,594,128,1079,105,793,451,48,0.4085,4.5
27-02-2005 23:00,1.3,943,275,3.9,703,169,950,119,870,581,48.6,0.4069,4.3
28-02-2005 00:00,1.6,947,275,3.8,697,215,913,150,878,698,50,0.4115,4
28-02-2005 01:00,1,865,275,1.8,566,111,1119,94,797,423,52.9,0.4338,4
28-02-2005 02:00,0.6,823,275,1,503,60,1268,56,755,332,51,0.42,4
28-02-2005 03:00,0.4,798,275,0.6,452,60,1435,56,699,280,48.1,0.393,3.9
28-02-2005 04:00,0.3,781,275,0.4,425,29,1609,28,667,261,48,0.3879,3.8
28-02-2005 05:00,0.3,781,275,0.3,409,25,1664,25,669,252,50.3,0.4022,3.6
28-02-2005 06:00,0.3,779,275,0.2,402,34,1665,31,684,257,52.6,0.3972,2.8
28-02-2005 07:00,0.4,817,275,0.7,462,89,1378,66,732,308,52.7,0.3908,2.5
28-02-2005 08:00,1,893,275,2.6,629,212,1015,111,837,456,50.5,0.3804,2.7
28-02-2005 09:00,1.2,883,275,3.1,659,216,943,122,842,527,49.4,0.3714,2.7
28-02-2005 10:00,1,839,275,2.3,608,191,1040,115,780,475,45.2,0.354,3.3
28-02-2005 11:00,0.9,809,275,2,587,200,1084,123,744,434,43.3,0.3354,3.1
28-02-2005 12:00,0.8,805,275,2,584,164,1137,119,726,385,38.8,0.3123,3.7
28-02-2005 13:00,1.1,840,275,3.1,661,185,1016,125,757,435,36.8,0.3016,4
28-02-2005 14:00,1,812,275,2.9,646,156,1045,110,731,421,35,0.2823,3.7
28-02-2005 15:00,0.8,782,275,2.1,594,155,1134,111,673,371,32.4,0.2563,3.4
28-02-2005 16:00,0.9,799,275,2.5,617,158,1099,114,699,382,33.1,0.2592,3.3
28-02-2005 17:00,0.9,812,275,2.8,640,166,1093,114,716,408,35.1,0.2618,2.6
28-02-2005 18:00,2,922,275,6.7,842,268,849,140,858,676,36.6,0.2634,2.1
28-02-2005 19:00,2.4,938,275,8.1,903,309,790,141,885,798,37.9,0.2645,1.6
28-02-2005 20:00,2.5,939,275,7.4,872,297,814,142,870,793,38,0.2615,1.4
28-02-2005 21:00,1.6,827,275,3.6,687,225,1015,123,727,573,36.6,0.2456,1
28-02-2005 22:00,0.9,776,275,1.9,580,122,1183,90,655,402,35.4,0.2382,1.1
28-02-2005 23:00,0.7,755,275,1.4,538,100,1285,79,621,343,34.3,0.2292,1
01-03-2005 00:00,0.6,766,275,1.2,515,86,1327,69,642,322,37.4,0.2487,1
01-03-2005 01:00,0.6,762,275,0.9,487,71,1364,60,640,307,41.2,0.2693,0.7
01-03-2005 02:00,0.4,736,275,0.6,453,39,1498,37,602,268,40.6,0.2566,0.2
01-03-2005 03:00,0.2,715,275,0.2,387,39,1791,37,559,227,40,0.2499,0.1
01-03-2005 04:00,0.2,716,275,0.2,390,29,1804,27,551,221,37.5,0.2326,-0.1
01-03-2005 05:00,0.2,731,275,0.3,408,32,1727,30,561,225,38.4,0.2347,-0.3
01-03-2005 06:00,0.2,735,275,0.3,407,37,1677,33,579,232,40.1,0.2404,-0.6
01-03-2005 07:00,0.5,779,275,1,500,134,1361,84,652,313,41.4,0.2478,-0.6
01-03-2005 08:00,1.5,915,275,5.2,774,358,911,147,839,629,40.2,0.2478,-0.2
01-03-2005 09:00,1.9,905,275,6.1,818,354,853,143,840,790,36.8,0.2388,0.6
01-03-2005 10:00,1.4,835,275,3.6,688,284,988,122,720,630,30.3,0.2294,2.8
01-03-2005 11:00,0.9,798,275,2.3,609,213,1122,109,660,472,29.1,0.224,3.1
01-03-2005 12:00,0.7,783,275,1.9,580,174,1181,95,647,378,29.2,0.2288,3.3
01-03-2005 13:00,0.8,807,275,2.6,623,157,1097,94,684,384,31,0.2386,3.1
01-03-2005 14:00,1,827,275,3.1,660,178,1030,102,709,426,30.8,0.2399,3.2
01-03-2005 15:00,0.9,822,275,2.7,632,187,1074,107,701,442,31.5,0.2464,3.3
01-03-2005 16:00,1,830,275,3,655,198,1045,113,710,467,28.6,0.2363,4.1
01-03-2005 17:00,0.9,833,275,3,653,186,1073,110,708,448,29.2,0.2378,3.9
01-03-2005 18:00,1.4,882,275,5,766,203,922,116,815,582,35,0.2494,1.9
01-03-2005 19:00,2.1,967,275,7.5,880,313,815,148,887,892,35.4,0.2497,1.8
01-03-2005 20:00,2.8,1009,275,9.5,958,342,751,156,935,1006,36.5,0.2503,1.4
01-03-2005 21:00,2.2,911,275,5.3,777,310,913,159,796,852,36.3,0.2388,0.8
01-03-2005 22:00,1,808,275,2.4,613,165,1137,116,672,543,34.1,0.221,0.6
01-03-2005 23:00,1.1,812,275,2.5,621,152,1143,110,669,529,31.9,0.2031,0.3
02-03-2005 00:00,0.9,790,275,2.2,597,141,1184,102,637,465,30.2,0.191,0.2
02-03-2005 01:00,0.8,765,275,1.5,544,122,1253,93,601,405,29.7,0.1847,0
02-03-2005 02:00,0.6,761,275,1.3,525,79,1307,67,605,332,31.9,0.1975,-0.1
02-03-2005 03:00,0.5,788,275,0.9,486,79,1294,67,650,420,41.4,0.2379,-1.1
02-03-2005 04:00,0.5,790,275,0.7,471,81,1302,75,669,532,44.9,0.2536,-1.4
02-03-2005 05:00,0.4,804,275,0.9,489,77,1262,73,698,630,46.3,0.2635,-1.3
02-03-2005 06:00,0.5,831,275,1.4,537,124,1158,96,722,768,47.2,0.27,-1.2
02-03-2005 07:00,0.7,881,275,3.5,680,159,1023,110,813,866,47.5,0.2702,-1.3
02-03-2005 08:00,2.4,1099,275,11,1013,396,690,150,1056,1254,51.4,0.2801,-1.9
02-03-2005 09:00,2.8,1100,275,12.4,1065,479,669,169,1072,1347,45.9,0.2763,-0.5
02-03-2005 10:00,2,1042,275,8.3,910,438,774,181,922,1216,32.5,0.2783,4.6
02-03-2005 11:00,2.2,1026,275,8.9,935,466,747,187,942,1151,24.3,0.2528,7.5
02-03-2005 12:00,1.4,905,275,5.7,796,288,900,146,767,699,18.8,0.2246,9.6
02-03-2005 13:00,1.2,891,275,5.5,790,205,927,131,764,584,18.4,0.2157,9.3
02-03-2005 14:00,1.9,968,275,9,938,311,790,161,897,836,18.6,0.2244,9.7
02-03-2005 15:00,1.3,909,275,6.3,826,246,898,143,802,626,16.7,0.2062,10.1
02-03-2005 16:00,2,938,275,9.1,945,356,804,176,855,878,13.5,0.1862,11.8
02-03-2005 17:00,2,971,275,8.4,917,397,802,178,885,952,15.3,0.2086,11.6
02-03-2005 18:00,3.4,1148,275,17.5,1226,579,624,207,1126,1460,19.2,0.2225,9.1
02-03-2005 19:00,5.1,1299,275,23.3,1384,819,523,240,1325,1855,25.6,0.2611,7.2
02-03-2005 20:00,5.3,1315,275,19,1269,754,551,236,1282,1860,34,0.3237,6.1
02-03-2005 21:00,2.8,1180,275,11.1,1020,473,656,199,1054,1629,36.4,0.323,5.1
02-03-2005 22:00,1.6,1070,275,6.2,821,300,754,170,936,1454,39.6,0.344,4.8
02-03-2005 23:00,1.4,1031,275,5,763,235,818,153,905,1348,39.6,0.3479,5
03-03-2005 00:00,1.4,1047,275,5.3,778,207,799,140,907,1326,41.7,0.3456,4.1
03-03-2005 01:00,1.4,1030,275,4.2,724,204,832,138,893,1285,43.3,0.3656,4.4
03-03-2005 02:00,1.1,986,275,3.5,682,155,875,117,884,1205,45.9,0.3728,3.8
03-03-2005 03:00,0.9,992,275,3,655,155,876,117,887,1220,49.7,0.396,3.6
03-03-2005 04:00,1,1076,275,4.1,715,179,783,119,947,1448,56.3,0.4455,3.4
03-03-2005 05:00,1,1104,275,4,713,143,754,108,1001,1433,67.9,0.5183,2.9
03-03-2005 06:00,1.2,1160,275,5.1,770,212,702,121,1063,1447,74.1,0.5618,2.8
03-03-2005 07:00,1.4,1217,275,6.7,846,263,650,136,1120,1481,75.6,0.5742,2.9
03-03-2005 08:00,3,1457,275,15.6,1167,648,496,175,1422,1785,72.4,0.5867,3.8
03-03-2005 09:00,4.2,1337,275,17.1,1212,717,529,211,1406,1756,50.2,0.4706,5.9
03-03-2005 10:00,2.1,1111,275,8.8,931,389,687,186,1069,1368,39.4,0.4035,7.3
03-03-2005 11:00,2,1165,275,6.9,852,438,692,177,1155,1197,75.9,0.6055,3.6
03-03-2005 12:00,1.6,1129,275,5.4,783,282,757,147,1127,1084,78.6,0.6283,3.6
03-03-2005 13:00,1.4,1092,275,4.9,759,268,773,150,1088,1039,69.2,0.6213,5.3
03-03-2005 14:00,1.6,1096,275,5.3,777,248,767,148,1107,961,66,0.6255,6.1
03-03-2005 15:00,1.5,1108,275,5.4,783,272,758,151,1115,964,70.1,0.6577,6
03-03-2005 16:00,1.7,1124,275,5.5,787,291,740,151,1147,941,72.1,0.6907,6.3
03-03-2005 17:00,1.9,1216,275,7.5,879,363,670,165,1252,1111,75.7,0.7252,6.3
03-03-2005 18:00,3.8,1437,275,16.7,1202,660,507,197,1510,1459,80.4,0.7382,5.6
03-03-2005 19:00,5.4,1473,275,18.2,1245,907,476,228,1539,1519,82.4,0.7201,4.9
03-03-2005 20:00,4.2,1396,275,15.5,1164,639,508,196,1488,1412,84,0.7051,4.3
03-03-2005 21:00,3.8,1285,275,10.9,1013,574,568,192,1331,1336,83.6,0.7025,4.3
03-03-2005 22:00,2.3,1206,275,8.7,928,373,621,161,1235,1285,82.5,0.7066,4.6
03-03-2005 23:00,2.1,1179,275,7.3,868,330,664,156,1205,1240,82,0.6938,4.4
04-03-2005 00:00,2.3,1213,275,7.5,877,336,654,158,1206,1282,80.9,0.6791,4.3
04-03-2005 01:00,2.3,1142,275,6.8,849,347,680,154,1173,1189,81.2,0.6721,4.1
04-03-2005 02:00,1.7,1089,275,4.7,750,241,765,138,1108,1117,80.9,0.6613,3.9
04-03-2005 03:00,1.2,982,275,2.5,617,241,891,138,977,1024,70.6,0.6004,4.5
04-03-2005 04:00,0.6,888,275,1.3,526,96,1134,92,912,744,65.1,0.5547,4.5
04-03-2005 05:00,0.9,979,275,2.2,602,147,925,103,993,928,75.2,0.6161,4
04-03-2005 06:00,1.1,1023,275,3.6,690,210,833,117,1049,1006,76.4,0.6164,3.7
04-03-2005 07:00,1.9,1153,275,7.5,878,409,682,139,1180,1173,77.3,0.5985,3.1
04-03-2005 08:00,3.7,1393,275,16.8,1204,719,506,167,1497,1568,74.4,0.5992,3.7
04-03-2005 09:00,6.1,1567,275,28,1502,959,399,205,1848,1913,69.4,0.6118,5
04-03-2005 10:00,4.6,1334,275,15.8,1174,744,524,216,1432,1643,60.9,0.5919,6.5
04-03-2005 11:00,3.3,1280,275,15.5,1165,583,533,192,1435,1605,59.8,0.6245,7.6
04-03-2005 12:00,3.3,1330,275,14.9,1145,597,537,188,1399,1668,57.6,0.6471,8.6
04-03-2005 13:00,3.4,1349,275,16.4,1193,550,507,189,1493,1710,52.4,0.6826,10.9
04-03-2005 14:00,3.6,1349,275,15.6,1167,499,515,192,1443,1632,48.3,0.6871,12.3
04-03-2005 15:00,3.9,1344,275,16.1,1182,470,525,194,1411,1545,43.4,0.6298,12.5
04-03-2005 16:00,4.8,1337,275,16.6,1198,568,521,217,1401,1557,42.3,0.5902,11.9
04-03-2005 17:00,3.9,1316,275,15.9,1177,525,544,178,1392,1529,41.2,0.5867,12.3
04-03-2005 18:00,3.6,1253,275,13.3,1094,481,575,183,1327,1430,48.1,0.6235,10.8
04-03-2005 19:00,3.6,1258,275,14.9,1144,414,558,189,1336,1509,52.5,0.5996,8.9
04-03-2005 20:00,4.6,1326,275,18.5,1253,565,514,225,1479,1615,54.7,0.6057,8.4
04-03-2005 21:00,2.3,1109,275,7.9,896,303,710,175,1132,1242,58.7,0.6112,7.5
04-03-2005 22:00,1.6,1029,275,5,762,221,820,153,1049,1065,60,0.5977,6.9
04-03-2005 23:00,1.8,1112,275,6.5,833,260,759,156,1104,1180,61.3,0.5995,6.6
05-03-2005 00:00,2.2,1100,275,6,810,327,768,172,1070,1158,59.8,0.5761,6.3
05-03-2005 01:00,2.1,1136,275,6.8,849,344,715,164,1132,1216,65.8,0.5935,5.4
05-03-2005 02:00,1.7,1000,275,4,712,270,848,157,989,971,59.6,0.5523,5.8
05-03-2005 03:00,1.5,1041,275,4.4,732,270,789,157,1003,1076,62.6,0.5477,4.9
05-03-2005 04:00,1.5,1009,275,4,710,191,819,136,974,1011,63.9,0.5385,4.4
05-03-2005 05:00,1.1,975,275,3.5,681,136,889,110,948,813,62.5,0.5191,4.2
05-03-2005 06:00,1.1,993,275,4.3,727,194,810,128,989,1001,68.6,0.5302,3.1
05-03-2005 07:00,0.8,872,275,2,587,168,1082,132,866,655,54.6,0.4682,4.6
05-03-2005 08:00,1.3,1017,275,6.1,818,254,842,156,1034,933,54.5,0.4788,5
05-03-2005 09:00,2.3,1070,275,8.7,928,410,701,185,1112,1088,48.1,0.4847,7
05-03-2005 10:00,1.1,915,275,3.1,658,166,957,121,866,562,37.7,0.4643,10
05-03-2005 11:00,1.1,978,275,5.2,772,162,870,117,955,586,30.3,0.452,13
05-03-2005 12:00,1.5,968,275,5.3,777,188,830,133,929,617,28.1,0.4476,14
05-03-2005 13:00,1.6,1008,275,6.7,843,199,787,136,998,705,28.9,0.4399,13.3
05-03-2005 14:00,2.2,1025,275,8.3,913,272,724,162,1035,814,29,0.4436,13.4
05-03-2005 15:00,1.5,983,275,5.9,806,180,820,132,966,615,28.3,0.4374,13.5
05-03-2005 16:00,1.8,1018,275,7.3,868,255,751,162,1015,804,29.7,0.442,13
05-03-2005 17:00,2,1101,275,8.4,916,251,721,159,1125,861,38.7,0.5271,11.6
05-03-2005 18:00,1.9,1116,275,7.7,888,258,695,156,1176,980,56.3,0.6312,8.6
05-03-2005 19:00,2.5,1161,275,9.1,945,344,654,177,1205,1077,57.9,0.6435,8.5
05-03-2005 20:00,2.6,1212,275,10.9,1010,380,622,185,1284,1214,63.4,0.6735,7.8
05-03-2005 21:00,3.2,1225,275,10.2,985,464,635,199,1255,1169,69.5,0.7084,7.2
05-03-2005 22:00,2.2,1154,275,7.8,891,304,697,166,1197,1079,74.7,0.7248,6.5
05-03-2005 23:00,1.9,1140,275,7,856,258,707,152,1171,1147,73.9,0.7224,6.5
06-03-2005 00:00,2.4,1201,275,9.2,949,358,665,170,1220,1260,72.1,0.7143,6.8
06-03-2005 01:00,1.8,1011,275,4.6,742,278,842,160,998,929,60,0.6055,7
06-03-2005 02:00,0.9,867,275,2.1,590,116,1088,100,826,465,47.8,0.487,7.2
06-03-2005 03:00,0.8,856,275,1.5,545,116,1166,100,803,398,47.3,0.483,7.2
06-03-2005 04:00,0.7,859,275,1.3,527,60,1203,57,810,342,52.9,0.5245,6.8
06-03-2005 05:00,0.6,859,275,0.8,479,51,1285,48,822,313,65,0.6029,5.8
06-03-2005 06:00,0.5,842,275,0.6,454,33,1433,32,788,292,59.4,0.5502,5.8
06-03-2005 07:00,0.6,856,275,1.1,505,80,1246,72,833,367,58.3,0.529,5.5
06-03-2005 08:00,0.6,867,275,1,500,103,1219,86,818,387,54.8,0.5119,5.9
06-03-2005 09:00,0.7,877,275,1.5,541,93,1148,79,829,399,48.7,0.5007,7.3
06-03-2005 10:00,0.7,869,275,1.4,535,108,1162,87,783,376,39.9,0.4707,9.4
06-03-2005 11:00,0.9,900,275,2,582,107,1081,85,792,377,33.8,0.449,11.2
06-03-2005 12:00,1,899,275,2.3,603,122,1055,97,782,379,29.9,0.4255,12.3
06-03-2005 13:00,1,895,275,2.6,624,122,1002,96,787,387,23.7,0.3945,14.8
